baid,activity,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,protacxn,acname,acqualifier,acvalue,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxids,cellids,targettaxid
99349327,Active,6563,103307814,9905247,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,0.018,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor,"N,N-Dimethyl-1-benzoyl-5-methoxy-1H-indole-3-ethanamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349328,Active,6563,103308717,10713238,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,0.02,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor,4-Amino-N-(3-bromo-5-methylamino-phenyl)-benzenesulfonamide,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349329,Active,6563,103308803,135437144,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,0.0013,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor,"N,N-Dimethyl-2-[3-(3-methoxybenzyl)-1,2,4-oxadiazole-5-yl]-1H-indole-3-ethanamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349330,Active,6563,103308917,10757046,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,0.2,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor,"4-Amino-N-(3,5-bis-methylamino-phenyl)-benzenesulfonamide",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349331,Active,6563,103167959,5265,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,1.595,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor,Spiperone,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349332,Active,6563,103186782,12017579,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,8,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor,"2-(6-methoxy-1H-indol-3-yl)-N,N-dimethylethanamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349333,Active,6563,103199752,6918648,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,0.0006,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor,5-chloro-N-[4-methoxy-3-(4-methylpiperazin-1-yl)phenyl]-3-methyl-1-benzothiophene-2-sulfonamide,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349334,Active,6563,103199753,9913554,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,0.0008,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor,"5-Chloro-3-methyl-benzo[b]thiophene-2-sulfonic acid ((S)-3-hexahydro-pyrrolo[1,2-a]pyrazin-2-yl-4-methoxy-phenyl)-amide",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349335,Active,6563,103218455,3964,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,0.015,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor,Loxapine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349336,Active,6563,103237480,667467,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,0.003,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor,Chlorprothixene,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349337,Active,6563,103307874,44327527,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,0.0072,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor,"4-Amino-1-(toluene-4-sulfonyl)-1,3,4,5-tetrahydro-benzo[cd]indol-5-ol",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349338,Active,6563,103307906,12051078,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,0.136,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor,"(9-Benzyl-6-methoxy-2,3,4,9-tetrahydro-1H-carbazol-4-ylmethyl)-dimethyl-amine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349339,Active,6563,103308258,44327759,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,0.0003,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor,6-Bromo-1-(4-methoxy-3-piperazin-1-yl-benzenesulfonyl)-1H-indole,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349340,Active,6563,103272941,6918542,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,0.0021,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor,"2-[1-(benzenesulfonyl)-5-methoxyindol-3-yl]-N,N-dimethylethanamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349341,Active,6563,103308306,6918553,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,0.003,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor,"N-(2,5-dibromo-3-fluorophenyl)-4-methoxy-3-(piperazin-1-yl)benzene-1-sulfonamide",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349342,Active,6563,103308706,10356663,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,0.012,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor,1-(4-Aminophenylsulfonyl)-3-methyl-1H-indole,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349343,Active,6563,103308707,44327999,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,0.0069,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor,4-(3-Dimethylaminomethyl-indole-1-sulfonyl)-phenylamine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349344,Active,6563,103165741,10658892,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,0.168,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor,"(6-Methoxy-2,3,4,9-tetrahydro-1H-carbazol-4-ylmethyl)-dimethyl-amine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349345,Active,6563,103199108,5312149,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,0.001,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor,5-chloro-N-(4-methoxy-3-(piperazin-1-yl)phenyl)-3-methylbenzo[b]thiophene-2-sulfonamide,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349346,Active,6568,103308706,10356663,3362,12825922,Confirmatory,20181017,0,0,P50406,Kd,=,0.1,ChEMBL,Antagonistic activity towards 5-hydroxytryptamine 6 receptor was evaluated in cAMP assay,1-(4-Aminophenylsulfonyl)-3-methyl-1H-indole,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349383,Active,6514,103165719,5202,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,0.065,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor was evaluated using [3H]-LSD as radioligand,Serotonin,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349385,Active,6514,103167959,5265,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,1.595,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor was evaluated using [3H]-LSD as radioligand,Spiperone,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349386,Active,6514,103183317,5011,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,3.6,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor was evaluated using [3H]-LSD as radioligand,Quipazine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349387,Active,6514,103167043,3822,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,2.8,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor was evaluated using [3H]-LSD as radioligand,Ketanserin,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349388,Active,6514,103176035,22857296,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,0.4,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor was evaluated using [3H]-LSD as radioligand,"(7-Methyl-4,6,6a,7,8,9,10,10a-octahydro-indolo[4,3-fg]quinolin-9-ylmethyl)-carbamic acid benzyl ester",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99349389,Active,6514,103307762,4106,3362,12825922,Confirmatory,20181017,0,0,P50406,Ki,=,0.0004,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor was evaluated using [3H]-LSD as radioligand,Methiothepin,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99359301,Active,6573,103373967,10947658,3362,12213075,Confirmatory,20181017,0,0,P50406,Ki,=,0.013,ChEMBL,Binding affinities against 5-hydroxytryptamine 6 receptor,"[(2S,4R)-2,4-dimethylazetidin-1-yl]-[(9R)-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinolin-9-yl]methanone",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99359315,Active,6574,103374341,10472143,3362,12213075,Confirmatory,20181017,0,0,P50406,Ki,=,0.015,ChEMBL,Binding affinities towards 5-hydroxytryptamine 6 receptor,"Lysergic acid 2,4-dimethylazetidide",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99359316,Active,6574,103374457,11121216,3362,12213075,Confirmatory,20181017,0,0,P50406,Ki,=,0.061,ChEMBL,Binding affinities towards 5-hydroxytryptamine 6 receptor,"[(2R,4R)-2,4-dimethylazetidin-1-yl]-[(9R)-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinolin-9-yl]methanone",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99359317,Active,6574,103164236,5761,3362,12213075,Confirmatory,20181017,0,0,P50406,Ki,=,0.0069,ChEMBL,Binding affinities towards 5-hydroxytryptamine 6 receptor,Lysergide,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99364048,Active,6523,103275436,10991109,3362,12014970,Confirmatory,20181017,0,0,P50406,Ki,=,3,ChEMBL,Tested on cell membranes from transfected cells selectively expressing human 5-hydroxytryptamine 6 receptor incubated with 1 nM [3H]LSD,(4-Fluoro-phenyl)-{1-[2-(4-fluoro-phenyl)-ethyl]-piperidin-4-yl}-methanone,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99364049,Active,6523,103275459,11016205,3362,12014970,Confirmatory,20181017,0,0,P50406,Ki,=,0.138,ChEMBL,Tested on cell membranes from transfected cells selectively expressing human 5-hydroxytryptamine 6 receptor incubated with 1 nM [3H]LSD,(4-Fluoro-phenyl)-{1-[2-(2-iodo-phenyl)-ethyl]-piperidin-4-yl}-methanone,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99364050,Active,6523,103275461,10873805,3362,12014970,Confirmatory,20181017,0,0,P50406,Ki,=,0.3,ChEMBL,Tested on cell membranes from transfected cells selectively expressing human 5-hydroxytryptamine 6 receptor incubated with 1 nM [3H]LSD,(4-Fluoro-phenyl)-{1-[2-(4-iodo-phenyl)-ethyl]-piperidin-4-yl}-methanone,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99364052,Active,6523,103275882,11729823,3362,12014970,Confirmatory,20181017,0,0,P50406,Ki,=,0.0489,ChEMBL,Tested on cell membranes from transfected cells selectively expressing human 5-hydroxytryptamine 6 receptor incubated with 1 nM [3H]LSD,(4-Fluoro-phenyl)-{1-[2-(3-iodo-phenyl)-ethyl]-piperidin-4-yl}-methanone,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99364053,Active,6523,103275883,10994400,3362,12014970,Confirmatory,20181017,0,0,P50406,Ki,=,0.43,ChEMBL,Tested on cell membranes from transfected cells selectively expressing human 5-hydroxytryptamine 6 receptor incubated with 1 nM [3H]LSD,(4-Fluoro-phenyl)-{1-[2-(2-iodo-phenyl)-ethyl]-piperidin-4-yl}-methanol,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99366256,Active,6549,103266720,9956365,3362,12014957,Confirmatory,20181017,0,0,P50406,Ki,<,1,ChEMBL,In vitro binding affinity at human recombinant 5-hydroxytryptamine 6 receptor in mammalian cells using 3[H]LSD as the radioligand,"N-methyl-2-[2-[4-(2-oxo-1,3,4,5-tetrahydrobenzo[cd]indol-2a-yl)butyl]-3,4-dihydro-1H-pyrido[3,4-b]indol-9-yl]acetamide",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99370857,Active,6519,103363125,44352308,3362,11708905,Confirmatory,20181017,0,0,P50406,Ki,=,1.77,ChEMBL,Binding affinity towards human 5-hydroxytryptamine 6 receptor using [3H]LSD as radioligand,N-[3-(2-Dimethylamino-ethyl)-2-methyl-1H-indol-4-yl]-4-fluoro-benzamide,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
99371419,Active,6510,103273160,9952250,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.026,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,"N,N-Dimethyl-1-(4-methoxyphenylsulfonyl)-5-methoxy-1H-indole-3-ethanamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371420,Active,6510,103308803,135437144,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.0013,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,"N,N-Dimethyl-2-[3-(3-methoxybenzyl)-1,2,4-oxadiazole-5-yl]-1H-indole-3-ethanamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371440,Active,6558,103307876,9906059,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.0079,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells,1-(Phenylsulfonyl)-4-[3-(dimethylamino)propyl]-1H-indole,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371533,Active,6510,103336888,9841077,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.019,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,1-Benzenesulfonyl-3-(2-dimethylamino-ethyl)-1H-indol-5-ol,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371534,Active,6510,103358553,11811724,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.49,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,1-Benzenesulfonyl-5-methoxy-3-[2-(4-methyl-piperazin-1-yl)-ethyl]-1H-indole,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371535,Active,6510,103358580,10156876,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.044,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,1-Benzenesulfonyl-5-methoxy-3-(2-pyrrolidin-1-yl-ethyl)-1H-indole,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371536,Active,6510,103358630,9799635,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.012,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,"2,N,N-Trimethyl-1-(phenylsulfonyl)-5-methoxy-1H-indole-3-ethanamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371537,Active,6510,103358733,9885426,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.0083,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,"N,N-Dimethyl-1-(2-thienylsulfonyl)-5-methoxy-1H-indole-3-ethanamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371538,Active,6510,103359034,9817810,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.0024,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,1-(Phenylsulfonyl)-4-(2-aminoethyl)-1H-indole,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371539,Active,6510,103307795,9927441,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.0029,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,"N,N-Dimethyl-1-(phenylsulfonyl)-1H-indole-3-ethanamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371540,Active,6510,103307845,9862256,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.0015,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,1-(Phenylsulfonyl)-4-[2-(dimethylamino)ethyl]-1H-indole,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371541,Active,6510,103308762,11747350,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.02,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,3-(2-Dimethylamino-ethyl)-1H-indole-2-carboxylic acid ethyl ester,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371542,Active,6510,103357930,11833220,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.26,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,[4-(2-Dimethylamino-ethyl)-1H-indol-2-yl]-phenyl-methanone,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371543,Active,6510,103357931,10269916,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.063,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,"N,N-Dimethyl-1-(phenylsulfonyl)-5-methoxyindoline-3-ethanamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371544,Active,6510,103358535,10131565,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.04,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,1-(Phenylsulfonyl)-5-methoxy-1H-indole-3-ethanamine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371545,Active,6510,103358068,9907512,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.045,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,"N,N-Dimethyl-1-(4-methylphenylsulfonyl)-5-methoxy-1H-indole-3-ethanamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371546,Active,6510,103358554,10111488,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.35,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,1-Benzenesulfonyl-5-methoxy-3-(2-piperidin-1-yl-ethyl)-1H-indole,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371547,Active,6510,103358670,11079889,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,1.7,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,1-Benzenesulfonyl-5-methoxy-3-(2-morpholin-4-yl-ethyl)-1H-indole,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371548,Active,6510,103358763,11729763,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.32,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,"N,N-dimethyl 2-(1-benzenesulphonyl-5-benzyloxy-1H-indol-3-yl)ethylamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371549,Active,6510,103359133,9796627,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.054,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,"N,N-Dimethyl-1-benzoyl-5-hydroxy-1H-indole-3-ethanamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371550,Active,6510,103359156,9908552,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.0079,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,"N,N-Dimethyl-1-(3-chlorophenylsulfonyl)-5-methoxy-1H-indole-3-ethanamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371551,Active,6510,103272941,6918542,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.0023,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,"2-[1-(benzenesulfonyl)-5-methoxyindol-3-yl]-N,N-dimethylethanamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371552,Active,6510,103273193,9953284,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.0098,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,"N,N-Dimethyl-1-(2-naphthylsulfonyl)-5-methoxy-1H-indole-3-ethanamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371624,Active,6510,103358893,10199220,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.62,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,[2-(1-Methanesulfonyl-1H-indol-3-yl)-ethyl]-dimethyl-amine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371625,Active,6510,103359195,11003533,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.13,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,"[5-Methoxy-1-(toluene-4-sulfonyl)-1,3,4,5-tetrahydro-benzo[cd]indol-4-yl]-dimethyl-amine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371626,Active,6510,103273345,9800707,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.017,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,"N,N-Dimethyl-1-(4-chlorophenylsulfonyl)-5-methoxy-1H-indole-3-ethanamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
99371627,Active,6510,103307814,9905247,3362,11689074,Confirmatory,20181017,0,0,P50406,Ki,=,0.025,ChEMBL,Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.,"N,N-Dimethyl-1-benzoyl-5-methoxy-1H-indole-3-ethanamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
